    Year (Census)
    Proportion of populations extant, SE
    Proportion of populations going extinct for the first time in year, SE
    Deterministic growth, Stochastic growth, SE, SD
    Mean population size (across extant populations), SE, SD
    Mean population size (across all populations), SE, SD
    Population-based model: No genetic data (12 skipped fields)



    Mean time to extinction, SE, SD
    Median time to extinction
    GSVars(3): Mean, SE, SD
Year;PExtant;SE(PExtant);PExtinct;SE(PExtinct);r-det;r-stoch;SE(r);SD(r);Nextant;SE(Nextant);SD(Nextant);Nall;SE(Nall);SD(Nall);Het;SE(Het);SD(Het);Inbr;SE(Inbr);SD(Inbr);Nalleles;SE(Nalleles);SD(Nalleles);Nlethals;SE(Nlethals);SD(Nlethals);TE;SE(TE);SD(TE);medTE;NRANDx;SE(NRANDx);SD(NRANDx);immigBord;SE(immigBord);SD(immigBord);immigSC;SE(immigSC);SD(immigSC)
Control_11Tech
Population 1: Border
0; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668;      0;      0;      0; 632.00; 0.00; 0.00; 632.00; 0.00; 0.00; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0002; 0.0001; 0.9933; 14.6004; 0.0006; 6.3100; 2.4934; 0.0001; 1.1105
1; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; 0.1042; 0.0058; 0.5843; 806.94; 3.73; 373.11; 806.94; 0.04; 373.11; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0005; 0.0001; 0.9861; 14.6018; 0.0006; 6.3060; 2.4987; 0.0001; 1.1208
2; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0065; 0.0062; 0.6174; 933.67; 6.64; 664.41; 933.67; 0.07; 664.41; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0128; 0.0001; 1.0030; 14.5587; 0.0006; 6.3692; 2.5041; 0.0001; 1.1185
3; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0139; 0.0063; 0.6255; 1069.32; 10.03; 1003.35; 1069.32; 0.10; 1003.35; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0045; 0.0001; 0.9892; 14.5424; 0.0006; 6.3344; 2.4914; 0.0001; 1.1179
4; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0080; 0.0063; 0.6269; 1222.21; 14.06; 1406.05; 1222.21; 0.14; 1406.05; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0007; 0.0001; 1.0025; 14.4960; 0.0006; 6.3268; 2.5045; 0.0001; 1.1165
5; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0767; 0.0065; 0.6465; 1326.61; 18.55; 1855.34; 1326.61; 0.19; 1855.34; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0133; 0.0001; 1.0040; 14.5130; 0.0006; 6.3360; 2.4782; 0.0001; 1.1170
6; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0733; 0.0065; 0.6460; 1410.85; 23.35; 2335.18; 1410.85; 0.23; 2335.18; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0087; 0.0001; 0.9922; 14.3985; 0.0006; 6.3375; 2.5013; 0.0001; 1.1169
7; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0624; 0.0064; 0.6405; 1501.71; 29.36; 2935.73; 1501.71; 0.29; 2935.73; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0003; 0.0001; 0.9984; 14.4328; 0.0006; 6.3533; 2.4929; 0.0001; 1.1149
8; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0449; 0.0063; 0.6338; 1630.61; 37.08; 3708.22; 1630.61; 0.37; 3708.22; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0077; 0.0001; 1.0012; 14.4641; 0.0006; 6.3733; 2.4997; 0.0001; 1.1237
9; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0550; 0.0063; 0.6346; 1739.81; 43.02; 4301.74; 1739.81; 0.43; 4301.74; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0044; 0.0001; 1.0143; 14.5137; 0.0006; 6.3831; 2.4913; 0.0001; 1.1271
10; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0409; 0.0063; 0.6329; 1858.34; 54.72; 5471.81; 1858.34; 0.55; 5471.81; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0028; 0.0001; 1.0104; 14.5907; 0.0006; 6.3448; 2.4940; 0.0001; 1.1200
11; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0518; 0.0064; 0.6365; 2014.47; 64.43; 6443.42; 2014.47; 0.64; 6443.42; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0025; 0.0001; 1.0021; 14.5864; 0.0006; 6.3597; 2.4838; 0.0001; 1.1113
12; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0359; 0.0063; 0.6290; 2171.87; 80.11; 8011.14; 2171.87; 0.80; 8011.14; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0102; 0.0001; 1.0162; 14.5350; 0.0006; 6.3367; 2.5111; 0.0001; 1.1183
13; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0325; 0.0062; 0.6246; 2322.25; 100.26; 10025.80; 2322.25; 1.00; 10025.80; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0046; 0.0001; 0.9949; 14.5331; 0.0006; 6.3317; 2.4898; 0.0001; 1.1172
14; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0298; 0.0063; 0.6262; 2445.06; 117.43; 11742.72; 2445.06; 1.17; 11742.72; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0097; 0.0001; 1.0078; 14.4260; 0.0006; 6.3585; 2.5077; 0.0001; 1.1224
15; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0306; 0.0063; 0.6266; 2586.05; 135.70; 13570.31; 2586.05; 1.36; 13570.31; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0192; 0.0001; 0.9955; 14.4422; 0.0006; 6.3514; 2.4769; 0.0001; 1.1212
16; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0205; 0.0062; 0.6168; 2715.40; 153.46; 15345.50; 2715.40; 1.53; 15345.50; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0103; 0.0001; 1.0048; 14.4629; 0.0006; 6.3214; 2.4750; 0.0001; 1.1187
17; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0211; 0.0062; 0.6230; 2943.29; 181.42; 18142.49; 2943.29; 1.81; 18142.49; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0167; 0.0001; 1.0012; 14.5478; 0.0006; 6.2956; 2.5130; 0.0001; 1.1085
18; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0153; 0.0062; 0.6216; 3150.45; 197.51; 19751.23; 3150.45; 1.98; 19751.23; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0176; 0.0001; 0.9989; 14.5597; 0.0006; 6.3694; 2.4892; 0.0001; 1.1171
19; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.0362; 0.0062; 0.6233; 3272.64; 210.24; 21024.29; 3272.64; 2.10; 21024.29; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0042; 0.0001; 1.0006; 14.4429; 0.0006; 6.3352; 2.4980; 0.0001; 1.1244
20; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.1658; 0.0067; 0.6670; 2851.38; 183.60; 18360.06; 2851.38; 1.84; 18360.06; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0089; 0.0001; 0.9862; 14.5395; 0.0006; 6.3469; 2.4616; 0.0001; 1.1159
21; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.1493; 0.0066; 0.6573; 2716.42; 199.75; 19975.00; 2716.42; 2.00; 19975.00; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0266; 0.0001; 0.9995; 14.5546; 0.0006; 6.3599; 2.4975; 0.0001; 1.1140
22; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.1219; 0.0065; 0.6485; 2342.13; 168.94; 16894.44; 2342.13; 1.69; 16894.44; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0054; 0.0001; 1.0098; 14.4522; 0.0006; 6.3712; 2.5015; 0.0001; 1.1192
23; 1.0000; 0.0000; 0.0000; 0.0000; 0.2668; -0.1075; 0.0064; 0.6384; 2056.64; 145.71; 14570.53; 2056.64; 1.46; 14570.53; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0003; 0.0001; 0.9878; 14.5677; 0.0006; 6.3547; 2.4967; 0.0001; 1.1153
