    Year (Census)
    Proportion of populations extant, SE
    Proportion of populations going extinct for the first time in year, SE
    Deterministic growth, Stochastic growth, SE, SD
    Mean population size (across extant populations), SE, SD
    Mean population size (across all populations), SE, SD
    Population-based model: No genetic data (12 skipped fields)



    Mean time to extinction, SE, SD
    Median time to extinction
    GSVars(3): Mean, SE, SD
Year;PExtant;SE(PExtant);PExtinct;SE(PExtinct);r-det;r-stoch;SE(r);SD(r);Nextant;SE(Nextant);SD(Nextant);Nall;SE(Nall);SD(Nall);Het;SE(Het);SD(Het);Inbr;SE(Inbr);SD(Inbr);Nalleles;SE(Nalleles);SD(Nalleles);Nlethals;SE(Nlethals);SD(Nlethals);TE;SE(TE);SD(TE);medTE;NRANDx;SE(NRANDx);SD(NRANDx);immigBord;SE(immigBord);SD(immigBord);immigSC;SE(immigSC);SD(immigSC)
Control_D09
Population 1: Border
0; 1.0000; 0.0000; 0.0000; 0.0000; -0.7014;      0;      0;      0; 632.00; 0.00; 0.00; 632.00; 0.00; 0.00; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0007; 0.0001; 0.9958; 14.4920; 0.0006; 6.3666; 2.5051; 0.0001; 1.1209
1; 1.0000; 0.0000; 0.0000; 0.0000; -0.7014; -0.9919; 0.0073; 0.7297; 313.26; 2.76; 276.06; 313.26; 0.03; 276.06; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0115; 0.0001; 0.9919; 14.5802; 0.0006; 6.3712; 2.4940; 0.0001; 1.1235
2; 1.0000; 0.0000; 0.0000; 0.0000; -0.7014; -0.8415; 0.0067; 0.6683; 161.59; 2.24; 224.32; 161.59; 0.02; 224.32; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0042; 0.0001; 0.9947; 14.5070; 0.0006; 6.3220; 2.4975; 0.0001; 1.1189
3; 1.0000; 0.0000; 0.0000; 0.0000; -0.7014; -0.6172; 0.0065; 0.6497; 89.55; 1.57; 156.94; 89.55; 0.02; 156.94; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0117; 0.0001; 0.9924; 14.4434; 0.0006; 6.3516; 2.4887; 0.0001; 1.1179
4; 1.0000; 0.0000; 0.0000; 0.0000; -0.7014; -0.3919; 0.0064; 0.6300; 55.76; 1.24; 123.70; 55.76; 0.01; 123.70; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0078; 0.0001; 0.9953; 14.5776; 0.0006; 6.3609; 2.4997; 0.0001; 1.1172
5; 1.0000; 0.0000; 0.0000; 0.0000; -0.7014; -0.2193; 0.0062; 0.6056; 41.01; 0.84; 84.38; 41.01; 0.01; 84.38; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0054; 0.0001; 0.9978; 14.5251; 0.0006; 6.3946; 2.5078; 0.0001; 1.1211
6; 1.0000; 0.0000; 0.0000; 0.0000; -0.7014; -0.1257; 0.0060; 0.5853; 32.55; 0.41; 41.11; 32.55; 0.00; 41.11; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0020; 0.0001; 0.9877; 14.4348; 0.0006; 6.3682; 2.5071; 0.0001; 1.1175
7; 1.0000; 0.0000; 0.0000; 0.0000; -0.7014; -0.0723; 0.0059; 0.5709; 29.09; 0.32; 31.57; 29.09; 0.00; 31.57; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0236; 0.0001; 0.9977; 14.4793; 0.0006; 6.3004; 2.4863; 0.0001; 1.1167
