    Year (Census)
    Proportion of populations extant, SE
    Proportion of populations going extinct for the first time in year, SE
    Deterministic growth, Stochastic growth, SE, SD
    Mean population size (across extant populations), SE, SD
    Mean population size (across all populations), SE, SD
    Population-based model: No genetic data (12 skipped fields)



    Mean time to extinction, SE, SD
    Median time to extinction
    GSVars(3): Mean, SE, SD
Year;PExtant;SE(PExtant);PExtinct;SE(PExtinct);r-det;r-stoch;SE(r);SD(r);Nextant;SE(Nextant);SD(Nextant);Nall;SE(Nall);SD(Nall);Het;SE(Het);SD(Het);Inbr;SE(Inbr);SD(Inbr);Nalleles;SE(Nalleles);SD(Nalleles);Nlethals;SE(Nlethals);SD(Nlethals);TE;SE(TE);SD(TE);medTE;NRANDx;SE(NRANDx);SD(NRANDx);immigBord;SE(immigBord);SD(immigBord);immigSC;SE(immigSC);SD(immigSC)
Control_09
Population 1: Border
0; 1.0000; 0.0000; 0.0000; 0.0000; 0.0891;      0;      0;      0; 632.00; 0.00; 0.00; 632.00; 0.00; 0.00; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0035; 0.0001; 1.0117; 14.4525; 0.0006; 6.3673; 2.5199; 0.0001; 1.1206
1; 1.0000; 0.0000; 0.0000; 0.0000; 0.0891; -0.1296; 0.0068; 0.6835; 673.21; 3.65; 364.69; 673.21; 0.04; 364.69; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0025; 0.0001; 1.0020; 14.5472; 0.0006; 6.3343; 2.5035; 0.0001; 1.1205
2; 1.0000; 0.0000; 0.0000; 0.0000; 0.0891; -0.1248; 0.0068; 0.6767; 705.44; 5.67; 567.31; 705.44; 0.06; 567.31; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0006; 0.0001; 1.0048; 14.4550; 0.0006; 6.3786; 2.4830; 0.0001; 1.1120
3; 1.0000; 0.0000; 0.0000; 0.0000; 0.0891; -0.1058; 0.0066; 0.6644; 741.30; 7.73; 773.37; 741.30; 0.08; 773.37; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0139; 0.0001; 1.0097; 14.4573; 0.0006; 6.3759; 2.5174; 0.0001; 1.1166
4; 1.0000; 0.0000; 0.0000; 0.0000; 0.0891; -0.0891; 0.0066; 0.6599; 783.36; 10.28; 1027.85; 783.36; 0.10; 1027.85; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0035; 0.0001; 1.0013; 14.5898; 0.0006; 6.3601; 2.4923; 0.0001; 1.1230
5; 1.0000; 0.0000; 0.0000; 0.0000; 0.0891; -0.0764; 0.0066; 0.6553; 824.29; 12.71; 1270.79; 824.29; 0.13; 1270.79; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0092; 0.0001; 1.0041; 14.5371; 0.0006; 6.2978; 2.4841; 0.0001; 1.1215
6; 1.0000; 0.0000; 0.0000; 0.0000; 0.0891; -0.0783; 0.0066; 0.6578; 865.05; 15.74; 1574.42; 865.05; 0.16; 1574.42; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; -0.0049; 0.0001; 1.0077; 14.5622; 0.0006; 6.2988; 2.4985; 0.0001; 1.1207
7; 1.0000; 0.0000; 0.0000; 0.0000; 0.0891; -0.0532; 0.0064; 0.6445; 924.66; 19.57; 1957.49; 924.66; 0.20; 1957.49; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0044; 0.0001; 1.0130; 14.5916; 0.0006; 6.3697; 2.5102; 0.0001; 1.1275
8; 1.0000; 0.0000; 0.0000; 0.0000; 0.0891; -0.0598; 0.0065; 0.6522; 975.64; 24.88; 2487.66; 975.64; 0.25; 2487.66; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0; 0.0012; 0.0001; 1.0058; 14.6191; 0.0006; 6.3063; 2.4876; 0.0001; 1.1153
